Wall time,Step,Value
1683809578.7797322,2201210,0.3159446120262146
1683811433.5020945,2401430,0.3201184868812561
1683813350.0304854,2602580,0.31637904047966003
1683815177.7157784,2802410,0.31645217537879944
1683817149.121514,3000940,0.31641754508018494
1683819069.5393841,3201050,0.3812520503997803
1683821032.8414576,3402500,0.38125085830688477
1683822991.0659323,3601240,0.38060903549194336
