Wall time,Step,Value
1683905797.5748334,1005010,242.7100067138672
1683905809.9387722,1007100,243.5800018310547
1683905813.0843606,1007620,243.42999267578125
1683905827.2175682,1010010,242.7899932861328
1683905840.4102905,1012220,243.50999450683594
1683905843.2846043,1012700,244.07000732421875
1683905850.072454,1013840,245.3800048828125
1683905857.682106,1015110,246.6999969482422
1683905859.9969153,1015500,247.17999267578125
1683905868.4882092,1016890,246.19000244140625
1683905872.5463579,1017560,245.36000061035156
1683905879.2245,1018690,245.88999938964844
1683905884.4894218,1019580,246.64999389648438
1683905889.2676444,1020410,246.0800018310547
1683905895.7313604,1021530,246.19000244140625
1683905909.2492135,1023860,245.77999877929688
1683905918.5553286,1025440,245.75999450683594
1683905926.465177,1026770,246.11000061035156
1683905955.3279972,1031730,247.1199951171875
1683905961.4117296,1032770,247.42999267578125
1683905967.4286397,1033790,248.10000610351562
1683905974.559573,1035020,250.9499969482422
1683905978.6835446,1035720,251.7100067138672
1683905990.2157066,1037690,250.50999450683594
1683906005.7581456,1040370,248.50999450683594
1683906009.179996,1040950,246.4600067138672
1683906022.645987,1043260,246.16000366210938
1683906030.6894789,1044640,246.75
1683906033.544843,1045130,247.10000610351562
1683906036.4780009,1045640,244.9199981689453
1683906049.5091543,1047880,244.6699981689453
1683906063.2915347,1050210,244.35000610351562
1683906066.004047,1050680,244.2100067138672
1683906089.4543405,1054710,245.55999755859375
1683906092.0075123,1055150,245.24000549316406
1683906095.3984456,1055720,245.0800018310547
1683906106.5291865,1057610,244.69000244140625
1683906108.6485183,1057990,244.75999450683594
1683906125.4535813,1060840,242.75
1683906133.8830404,1062300,243.16000366210938
1683906144.759956,1064160,243.5500030517578
1683906154.8689249,1065890,247.2100067138672
1683906165.3060148,1067640,247.55999755859375
1683906168.738835,1068240,249.27999877929688
1683906173.3674593,1069020,249.11000061035156
1683906181.0379481,1070330,248.92999267578125
1683906194.9876454,1072750,252.14999389648438
1683906198.9121513,1073410,252.30999755859375
1683906203.1607897,1074120,252.39999389648438
1683906211.7159133,1075590,253.27999877929688
1683906225.6825662,1077960,254.32000732421875
1683906236.4258394,1079780,256.3800048828125
1683906242.0946796,1080730,256.9800109863281
1683906256.8582013,1083270,257.5199890136719
1683906261.0081048,1083970,258.2200012207031
1683906273.734075,1086140,259.0799865722656
1683906279.9963298,1087200,259.3999938964844
1683906287.9749954,1088560,260.17999267578125
1683906291.7289562,1089220,260.7200012207031
1683906295.7402298,1089890,260.2799987792969
1683906304.0978816,1091300,260.2200012207031
1683906318.3328166,1093750,261.7699890136719
1683906320.3943043,1094100,261.4700012207031
1683906325.4358234,1094950,260.739990234375
1683906333.7944722,1096380,260.2200012207031
1683906364.593117,1101210,256.3699951171875
1683906383.167447,1104330,254.02000427246094
1683906392.8176425,1105960,249.07000732421875
1683906399.3930593,1107090,249.42999267578125
1683906403.1485229,1107720,249.44000244140625
1683906445.1926026,1114820,245.72000122070312
1683906462.2100987,1117740,244.77000427246094
1683906472.3779097,1119470,244.8800048828125
1683906477.559054,1120340,243.27000427246094
