x1,x2,x3,x4,output
1.0,0.0,1.0,0.0,[-4.439579]
0.19939154386520386,-0.015131048858165741,0.3127096243558203,-0.08796961903572083,[3.7755213]
0.19692376852035523,-0.03906860053539276,0.30360132045188826,-0.01110181212425232,[0.70357037]
0.19220732450485228,-0.05921981334686279,0.30280488244916937,0.0041381694376468655,[-1.4817233]
0.18560295104980468,-0.07614602446556092,0.3016399557407283,-0.02451307624578476,[0.37630558]
0.17725276947021484,-0.0943762481212616,0.2982862569672613,-0.015916356444358827,[0.65987587]
0.16710501909255981,-0.11193308830261231,0.29666033043533974,-0.0016755864024162292,[1.0909653]
0.15522741079330443,-0.12880173921585084,0.2978476449860603,0.021148732304573058,[-1.5523143]
0.14184294939041137,-0.14115015268325806,0.2992846029509448,-0.009167948365211486,[2.7031794]
0.12708090543746947,-0.15701793432235717,0.3013280247958834,0.04583077132701874,[3.7533226]
0.11075654029846191,-0.17211805582046508,0.3134585925438076,0.12176514863967895,[2.2873125]
0.09309102296829223,-0.18293683528900145,0.3357896304166965,0.16808701753616334,[-1.2315822]
0.07458411455154419,-0.18799110651016235,0.3609896892504494,0.14369094371795654,[-2.4225645]
0.05566871762275696,-0.19068338871002197,0.3807819078633492,0.09534744024276734,[0.9293246]
0.036442962288856504,-0.19417862892150878,0.39714912811694614,0.1140561580657959,[-2.208188]
0.017031967639923096,-0.19374073743820192,0.41248984682928097,0.06987988352775573,[-1.7682207]
-0.0022847868502140047,-0.19197896718978882,0.4213577849926716,0.03447015285491943,[0.26630592]
-0.021393288671970368,-0.18935556411743165,0.42717953467722736,0.03973419666290283,[-0.09741116]
-0.04015321135520935,-0.18459070920944215,0.4333731881620903,0.03768185675144196,[2.09199]
-0.0583942711353302,-0.17870911359786987,0.4420269998950011,0.0794051706790924,[-1.7200685]
-0.07590855360031128,-0.16950918436050416,0.4524648190936238,0.044850698113441466,[-4.070216]
-0.09241678714752197,-0.1581457018852234,0.4544104364241973,-0.036716160178184507,[-4.7673984]
-0.10770847797393798,-0.14456197023391723,0.44248454667840115,-0.13227367401123047,[-4.492942]
-0.12152906656265258,-0.1279590129852295,0.4156922948581276,-0.22248196601867676,[-2.8058136]
-0.1335801362991333,-0.10872024297714233,0.3766770021176669,-0.2791905879974365,[-3.1853065]
-0.14356893301010132,-0.08596253991127015,0.32812987682649036,-0.3438808679580688,[-2.1481113]
-0.1511993885040283,-0.06139696836471557,0.27058088474594777,-0.38825201988220215,[-3.569032]
-0.15621306896209716,-0.03275641500949859,0.20412092431024345,-0.4616891860961914,[0.24110556]
-0.15855342149734497,-0.009758015722036361,0.13082472239801185,-0.4588228702545166,[3.2643595]
-0.15891077518463134,0.0050533246248960495,0.06186534909927983,-0.3949362516403198,[4.7339983]
-0.15801783800125122,0.014367818832397461,0.004975923840893054,-0.3011795520782471,[4.7621336]
