x1,x2,x3,x4,output
0.0,0.0,0.0,0.0,[0.02009885]
-8.119106496451423e-06,-0.0002028546150540933,8.120730490190908e-05,0.002030170289799571,[-0.00348151]
9.78811367531307e-05,0.002952784299850464,0.0002576697152107954,0.001366455340757966,[0.02082705]
0.0006215533358044922,0.00865320023149252,0.0004547840799205005,0.002879119012504816,[0.02603298]
0.001799956546165049,0.016458051279187202,0.0008155195973813534,0.004701931960880756,[0.03340361]
0.0038078546058386564,0.025471631437540054,0.001383117982186377,0.0071409353986382484,[0.03670283]
0.00672670966014266,0.034706827253103256,0.0022068535909056664,0.009887699969112873,[0.03701982]
0.010536648333072662,0.043112948536872864,0.003309777472168207,0.012749073095619678,[0.03375838]
0.015115068294107914,0.04969991743564606,0.004693005699664354,0.015466218814253807,[0.02720016]
0.020246438682079315,0.05363152548670769,0.006332290358841419,0.0177930798381567,[0.01780513]
0.02564110979437828,0.054310619831085205,0.00817966740578413,0.019505685195326805,[0.00635236]
0.030961638316512108,0.05143923684954643,0.010166698135435581,0.020428046584129333,[-0.00618445]
0.03585400432348251,0.04505014047026634,0.012209919281303883,0.0204484723508358,[-0.01871638]
0.03998066484928131,0.0355059951543808,0.014217733405530453,0.019531168043613434,[-0.0301473]
0.04305225983262062,0.023466410115361214,0.016098156571388245,0.017720259726047516,[-0.03947952]
0.04485485330224037,0.009826038032770157,0.017766661942005157,0.015136152505874634,[-0.04591184]
0.045270055532455444,-0.004370247945189476,0.019153360277414322,0.011964358389377594,[-0.04891835]
0.044286083430051804,-0.018026795238256454,0.020208807662129402,0.008437915705144405,[-0.04829939]
0.04199866205453873,-0.03010154888033867,0.020907865837216377,0.004815197549760342,[-0.04419941]
0.03860169276595116,-0.039705194532871246,0.021251261234283447,0.001355407410301268,[-0.03709055]
0.034368596971035004,-0.04618537798523903,0.021264690905809402,-0.0017057756194844842,[-0.0277244]
0.02962615340948105,-0.049187809228897095,0.020995603874325752,-0.004178039729595184,[-0.01705773]
0.024723388254642487,-0.048688244074583054,0.020507967099547386,-0.005933758337050676,[-0.00615938]
0.01999855414032936,-0.04499228298664093,0.019875558093190193,-0.006919216364622116,[0.00389299]
0.01574741303920746,-0.03870296850800514,0.019174404442310333,-0.0071587273851037025,[0.01211772]
0.012195923365652561,-0.030659418553113937,0.018475128337740898,-0.006751167122274637,[0.01772548]
0.009479991160333157,-0.021852528676390648,0.017835918813943863,-0.005859161727130413,[0.02019746]
0.007634237874299288,-0.013326025567948818,0.017296846956014633,-0.004691934213042259,[0.01933642]
0.0065908716060221195,-0.006072569638490677,0.01687607914209366,-0.003483531530946493,[0.0152854]
0.006188747473061085,-0.0009350829641334713,0.01656835712492466,-0.0024686676915735006,[0.00851238]
0.006191706284880638,0.0014770268462598324,0.01634589396417141,-0.0018586079822853208,[-0.00023668]
0.006314373575150967,0.0008485314901918173,0.016161588951945305,-0.0018194348085671663,[-0.0100115]
0.006252864841371775,-0.002810016041621566,0.015954233705997467,-0.0024547777138650417,[-0.01975042]
0.005717368330806494,-0.009162853471934795,0.01565520092844963,-0.0037946158554404974,[-0.02838464]
0.004463383927941322,-0.017581699416041374,0.015195966698229313,-0.0057912967167794704,[-0.03494433]
0.0023185324389487505,-0.027207350358366966,0.01451572310179472,-0.00832327175885439,[-0.03865595]
-0.000797713699284941,-0.03703415393829346,0.013568319380283356,-0.01120628509670496,[-0.03902076]
-0.004863339010626078,-0.04600907489657402,0.012327825650572777,-0.014210945926606655,[-0.03586502]
-0.009753203950822353,-0.05313565954566002,0.01079216506332159,-0.017084838822484016,[-0.02935755]
-0.015248658135533333,-0.05757274106144905,0.008984439074993134,-0.0195769090205431,[-0.01999284]
-0.021056434139609337,-0.05871819704771042,0.006951826624572277,-0.02146165259182453,[-0.0085426]
-0.026834998279809952,-0.056269560009241104,0.0047621657140553,-0.02256077155470848,[0.00401814]
-0.032225798815488815,-0.050255510956048965,0.0024985456839203835,-0.022760357707738876,[0.01660416]
-0.03688637539744377,-0.04103514552116394,0.0002524292503949255,-0.022021977230906487,[0.02812257]
-0.040522120893001556,-0.02926504798233509,-0.0018840552074834704,-0.020386729389429092,[0.0375777]
