x1,x2,x3,x4,output
1.0,0.0,1.0,0.0,[-5.]
0.199416184425354,-0.01449597030878067,0.31199397231278453,-0.0992120087146759,[2.1237497]
0.19709018468856812,-0.036456072330474855,0.2989867118393938,-0.05548129677772522,[4.3391285]
0.19246246814727783,-0.060970747470855714,0.29577420825426903,0.0327634185552597,[4.2836723]
0.18541282415390015,-0.08450956344604492,0.30653304634388234,0.1198268175125122,[-1.4072056]
0.17632988691329957,-0.10020060539245605,0.3238688253672825,0.09254915118217469,[1.966805]
0.16557148694992066,-0.11833111047744752,0.3411635094191764,0.13280731439590454,[-0.5653534]
0.15316518545150756,-0.13244603872299193,0.36162322724146345,0.12214348316192628,[2.1235204]
0.13931344747543334,-0.1471799850463867,0.38380631562783085,0.16520025730133056,[-0.06808233]
0.12414110898971557,-0.15823379755020142,0.41003678438887087,0.1641997814178467,[-3.4811294]
0.10799390077590942,-0.1662841558456421,0.43175128385268,0.0947784423828125,[-1.8079376]
0.09103836417198181,-0.17421027421951293,0.44454441789559085,0.05877514481544495,[1.6652293]
0.07330435514450073,-0.18161078691482543,0.4560273698737117,0.09219902753829956,[-0.1572032]
0.05493761301040649,-0.18639377355575562,0.4705053598028831,0.08911278247833251,[-3.9502912]
0.03618961870670319,-0.1888766646385193,0.4796599002929466,0.01012660339474678,[-4.699301]
0.017258788645267486,-0.18950879573822021,0.4752886930606246,-0.0838554322719574,[-4.7753897]
-0.0016262248158454896,-0.18714580535888672,0.4558615101133665,-0.17938801050186157,[-3.280993]
-0.020137152075767516,-0.18129557371139526,0.4231283597530159,-0.24511392116546632,[1.2086577]
-0.038015329837799074,-0.1748334288597107,0.3856456476258199,-0.22112598419189453,[1.3227792]
-0.055212652683258055,-0.1675080418586731,0.3521196261393169,-0.1949578642845154,[-4.5561376]
-0.07140288949012756,-0.1526436686515808,0.31524838669756633,-0.2868056297302246,[-0.13664627]
-0.08614999055862427,-0.1394586443901062,0.2693807446177858,-0.2903242826461792,[0.69395065]
-0.09957747459411621,-0.126386296749115,0.22400132825442723,-0.2773662328720093,[2.1479883]
-0.11176962852478027,-0.11524879932403564,0.1825366348138615,-0.23529245853424072,[1.1067162]
-0.12277470827102661,-0.10215206146240234,0.14642728400127816,-0.21428959369659423,[0.51583004]
-0.1324051022529602,-0.08739976286888122,0.11289455564846519,-0.2053211212158203,[-0.2891221]
-0.14047273397445678,-0.07045288681983948,0.07974748633803791,-0.2127152442932129,[-0.6686573]
-0.14679073095321654,-0.05216938853263855,0.04492873771462385,-0.22787680625915527,[-3.5328078]
-0.1510334610939026,-0.02775532305240631,0.004008970936312685,-0.3009624004364014,[-3.0487995]
-0.15287524461746216,-0.004574298113584519,-0.047921048333193356,-0.3642512559890747,[4.01655]
-0.15299998521804808,0.0037348672747612,-0.10083140755947333,-0.2847301721572876,[3.2059278]
-0.15222631692886351,0.01382097452878952,-0.14212563086200414,-0.22155070304870605,[4.3987503]
-0.15051106214523316,0.02231873869895935,-0.1718331592020207,-0.13432595729827881,[3.1366653]
-0.14783267974853515,0.033534389734268186,-0.18927854378885187,-0.07254018187522888,[0.70310974]
-0.14386837482452391,0.04874249994754791,-0.20000858124746496,-0.05972569584846497,[0.58046865]
-0.13839256763458252,0.06368353366851806,-0.20885227223930206,-0.04931487739086151,[-0.64474535]
-0.1313697099685669,0.07989242672920227,-0.21760411615955022,-0.06348379254341126,[1.1191578]
-0.1228703498840332,0.0924988865852356,-0.22634554404131407,-0.04206857979297638,[1.4344482]
-0.1131639838218689,0.10373504161834717,-0.23126942741397627,-0.014225617051124573,[0.6351347]
-0.10232700109481811,0.1151086688041687,-0.2327799047761769,-0.0023713001981377603,[1.1771779]
-0.09043312668800355,0.12444381713867188,-0.2317038464179368,0.02047717720270157,[0.6151495]
-0.07762549519538879,0.1332636594772339,-0.2277048086043897,0.032119131088256835,[0.76244926]
-0.0640025794506073,0.1403943657875061,-0.22165783343195278,0.046826723217964175,[-1.1500659]
-0.049609243869781494,0.14897166490554808,-0.21571279883287828,0.023162908852100372,[-1.0137534]
-0.03442700505256653,0.155800461769104,-0.21335245621045112,0.0023542992770671845,[1.1051188]
-0.01876114457845688,0.1576266646385193,-0.21158138815866684,0.024313445389270782,[2.1321573]
-0.00304759182035923,0.15605095624923707,-0.20499086273753075,0.06708140969276429,[3.3134785]
0.012354815751314164,0.1505674958229065,-0.19006972634045935,0.13379511833190919,[-0.3872528]
0.027371367812156676,0.149285626411438,-0.1692632815540557,0.12615830898284913,[-0.6883993]
0.04222061038017273,0.14703476428985596,-0.15005009222804372,0.11258738040924073,[1.4942026]
0.056626510620117185,0.1392621874809265,-0.13018632738358799,0.14317234754562377,[1.8475065]
0.07015790939331054,0.1290679693222046,-0.10498939905320476,0.1810697555541992,[0.7764759]
0.08268544673919678,0.11933598518371583,-0.0751251605604187,0.19753094911575317,[-0.440053]
0.09428346753120423,0.11075598001480103,-0.04419527026150295,0.18957115411758424,[-1.6868405]
0.10508122444152831,0.10363661050796509,-0.01612794070286109,0.15654239654541016,[-1.2294216]
0.1150895118713379,0.0945666790008545,0.007277726050308893,0.13286057710647584,[-0.5887284]
0.12409741878509521,0.08317236304283142,0.027744920913882642,0.1222238540649414,[-1.3047376]
0.13198454380035402,0.07225609421730042,0.045604319314528886,0.097213876247406,[2.7186627]
0.1384236216545105,0.05250060558319092,0.06466159534317459,0.15353556871414184,[0.07873917]
0.1430758237838745,0.03747926354408264,0.08929067407824896,0.15657116174697877,[3.6739416]
0.14593416452407837,0.015340365469455719,0.11902292390851144,0.2321544885635376,[-1.0880814]
0.14695231914520263,0.002416655607521534,0.15466176955101937,0.2115725040435791,[-0.6168251]
0.1466364860534668,-0.01151215359568596,0.18762675740182275,0.20043885707855225,[0.9341202]
0.1448272705078125,-0.027816882729530333,0.22080280758435333,0.22043819427490235,[3.77919]
0.14125150442123413,-0.04715046286582947,0.26079377387500263,0.29744949340820315,[0.3839965]
0.1360255241394043,-0.05967347621917725,0.3086769858061063,0.3059285879135132,[-1.5523446]
0.129671311378479,-0.06938395500183106,0.35542376809580595,0.2753812313079834,[-1.4912403]
0.12233318090438842,-0.07941042780876159,0.3973796849469295,0.24594671726226808,[-3.3083801]
0.11402040719985962,-0.08894556164741516,0.43232832100105995,0.18003761768341064,[-3.185935]
0.1047090768814087,-0.09947072863578796,0.45693859299998213,0.11650606393814086,[-2.0776873]
0.09432070255279541,-0.11042201519012451,0.47284439602964934,0.07507665157318115,[-4.342591]
0.0828685700893402,-0.12055552005767822,0.47926917552692644,-0.011700376123189925,[-4.931622]
0.07044302821159362,-0.12941743135452272,0.4711318019862594,-0.11026991605758667,[0.50909424]
0.05717049241065979,-0.13745667934417724,0.4542353179629773,-0.09999841451644897,[0.5952258]
0.04313931167125702,-0.14434999227523804,0.4390848959100181,-0.0879823088645935,[-0.05817127]
0.0284795880317688,-0.1496738910675049,0.42501512362024113,-0.08903578519821168,[-0.260664]
0.013350981473922729,-0.1533897876739502,0.4105189577987784,-0.09415640234947205,[0.24899673]
-0.0020981160923838615,-0.15584859848022461,0.3958555282336411,-0.08910439014434815,[0.894927]
