x1,x2,x3,x4,output
0.0,0.0,0.0,0.0,[0.40221912]
-0.00016247991879936308,-0.0040595331229269505,0.0016251244815066457,0.0406278632581234,[-0.00693209]
-0.0004398168530315161,-0.0008378574275411665,0.00564732076600194,0.03961248695850372,[0.07922754]
-0.00031631681486032903,0.0043428679928183556,0.009904751554131508,0.047017183154821396,[-0.00176926]
0.0004464302328415215,0.012540637515485287,0.014566549099981785,0.04602053761482239,[0.01446994]
0.002076032804325223,0.021898094564676285,0.019188933074474335,0.04653191193938255,[-0.00229485]
0.0046605877578258514,0.03171651437878609,0.023793477565050125,0.04532080143690109,[-0.00157034]
0.00819568894803524,0.040733180940151215,0.02828294225037098,0.04426239803433418,[-0.00865676]
0.012562933377921581,0.04799458384513855,0.032645173370838165,0.04267090931534767,[-0.01357719]
0.01755070872604847,0.05260268226265907,0.036839134991168976,0.04085265100002289,[-0.02073107]
0.02286905236542225,0.053947363048791885,0.0408356711268425,0.038645174354314804,[-0.02760147]
0.02817821316421032,0.05170027166604996,0.04459833353757858,0.03610953316092491,[-0.03441458]
0.0331193208694458,0.045876242220401764,0.0480944961309433,0.033249858766794205,[-0.0401019]
0.03734821826219559,0.03682079166173935,0.051294904202222824,0.030144108459353447,[-0.04422718]
0.040567513555288315,0.025183793157339096,0.054178621619939804,0.02688348852097988,[-0.0462526]
0.04255448281764984,0.0118556572124362,0.056735020130872726,0.023589009419083595,[-0.0459469]
0.04318179190158844,-0.0021163197234272957,0.05896586924791336,0.020389195531606674,[-0.0432603]
0.042429178953170776,-0.01562836393713951,0.060885749757289886,0.017411958426237106,[-0.03839931]
0.04038490727543831,-0.02762538008391857,0.06252139806747437,0.014769456349313259,[-0.03177636]
0.03723685443401337,-0.037201616913080215,0.06390971690416336,0.012547538615763187,[-0.02398056]
0.03325412794947624,-0.04368656501173973,0.06509475409984589,0.010796633549034595,[-0.01571223]
0.028761010617017746,-0.04670793563127518,0.06612398475408554,0.009526899084448814,[-0.00771733]
0.024105751886963844,-0.046225447207689285,0.06704425811767578,0.008707024157047272,[-0.00071522]
0.019627289846539497,-0.04253216087818146,0.0678977221250534,0.008267012424767017,[0.00467009]
0.015623142011463642,-0.036223288625478745,0.06871825456619263,0.008104602806270123,[0.00797243]
0.012321590445935726,-0.028135528787970543,0.06952860206365585,0.008094996213912964,[0.00893336]
0.009860880672931671,-0.01926295831799507,0.07033863663673401,0.008103239350020885,[0.00753171]
0.00827744510024786,-0.010657732374966145,0.07114488631486893,0.007998035289347172,[0.00398769]
0.00750428531318903,-0.0033253009896725416,0.07193145155906677,0.007665432523936033,[-0.00126094]
0.007379649672657251,0.0018756227800622582,0.07267221808433533,0.007020602468401194,[-0.00760622]
0.007665140554308891,0.004318556282669306,0.07333408296108246,0.006016336381435394,[-0.01433376]
0.008071459829807281,0.0036718149203807116,0.07388092577457428,0.004647459834814072,[-0.02069419]
0.008289254270493984,-6.801004929002374e-05,0.07427779585123062,0.002950998954474926,[-0.02597453]
0.008022011257708073,-0.006574985571205616,0.07449497282505035,0.0010024439543485641,[-0.0295644]
0.007017757743597031,-0.01522531546652317,0.07451153546571732,-0.0010913636069744825,[-0.03101333]
0.005096435546875,-0.025158269330859184,0.07431811094284058,-0.0032021531369537115,[-0.03007561]
0.0021702342201024294,-0.03536057099699974,0.07391851395368576,-0.005192289594560862,[-0.026736]
-0.001745127490721643,-0.04476598650217056,0.07333017140626907,-0.006927901413291693,[-0.02121386]
-0.006529304198920727,-0.05236031487584114,0.07258319854736328,-0.008291879668831825,[-0.01394193]
-0.011966540478169918,-0.057281576097011566,0.07171831279993057,-0.009195229969918728,[-0.00552436]
-0.01776432804763317,-0.05890551954507828,0.07078363746404648,-0.009585685096681118,[0.00332215]
-0.02357969991862774,-0.05690811946988106,0.06983085721731186,-0.009452715516090393,[0.01183571]
-0.029050609096884727,-0.05129889026284218,0.06891099363565445,-0.008828715421259403,[0.01928055]
-0.03382934257388115,-0.04242171347141266,0.06807021051645279,-0.0077862925827503204,[0.02501686]
-0.037614721804857254,-0.03092312626540661,0.06734607368707657,-0.006431825924664736,[0.02856451]
-0.04017993435263634,-0.017691170796751976,0.06676455587148666,-0.004895592574030161,[0.02965415]
-0.041393328458070755,-0.0037707993760704994,0.06633816659450531,-0.0033191305119544268,[0.02825687]
-0.04123011603951454,0.00973590835928917,0.06606537103652954,-0.001841154182329774,[0.02458802]
-0.03977388143539429,0.021775007247924805,0.06593144685029984,-0.0005836407653987408,[0.01908268]
-0.03720773756504059,0.031441185623407364,0.06591062992811203,0.00036010832991451025,[0.01234774]
-0.03379601612687111,0.038063716143369675,0.06596933305263519,0.0009340686374343932,[0.00509741]
-0.029858259484171867,0.0412694588303566,0.06607002019882202,0.0011239328887313604,[-0.00191811]
-0.02573809027671814,0.04101676493883133,0.0661754161119461,0.0009573357529006898,[-0.00798448]
-0.021769974380731583,0.037596914917230606,0.06625253707170486,0.0005001233075745404,[-0.01248857]
-0.018247144296765327,0.031602997332811356,0.06627622991800308,-0.00015065794286783785,[-0.01497554]
-0.015393825247883797,0.02386927790939808,0.06623189151287079,-0.0008765374077484012,[-0.01519316]
-0.013344461098313332,0.015387064777314663,0.06611714512109756,-0.0015494893305003643,[-0.01311853]
-0.012131976895034313,0.007205351255834103,0.06594227254390717,-0.002044954802840948,[-0.00896199]
-0.011686201207339764,0.0003259806544519961,0.06572934240102768,-0.0022547077387571335,[-0.00314707]
-0.011842586100101471,-0.0043963901698589325,0.06551013886928558,-0.002098194556310773,[0.00373247]
-0.012360362336039543,-0.006339742336422205,0.06532304733991623,-0.0015310285380110145,[0.01097119]
-0.01294831745326519,-0.005177163518965244,0.06520923972129822,-0.0005499200196936727,[0.01782068]
-0.013295670039951801,-0.0009101963369175792,0.06520853191614151,0.0008063577115535736,[0.02356074]
-0.01310497522354126,0.006130230147391558,0.06535530090332031,0.0024598874151706696,[0.02756927]
-0.012123827822506428,0.015315371565520763,0.06567483395338058,0.004300267901271582,[0.02938481]
-0.010172227397561073,0.025779638439416885,0.06618048250675201,0.006194590590894222,[0.02875631]
-0.007162905298173428,0.03650497645139694,0.06687192618846893,0.008000054396688938,[0.02567147]
-0.003112597856670618,0.04642040655016899,0.0677347257733345,0.009577896445989609,[0.02036016]
0.0018568566301837564,0.054506998509168625,0.06874129176139832,0.010807128623127937,[0.0132699]
0.007527736946940422,0.05989804491400719,0.06985311955213547,0.011596303433179855,[0.0050187]
0.013605100102722645,0.061964645981788635,0.071024090051651,0.011892024427652359,[-0.00366861]
0.01974308304488659,0.0603783056139946,0.07220444828271866,0.011683392338454723,[-0.01203093]
0.025576312094926834,0.055144380778074265,0.07334507256746292,0.011002310551702976,[-0.01934164]
0.030753349885344505,0.04660304635763168,0.07440158724784851,0.00991995632648468,[-0.02497451]
0.03496893495321274,0.03539767116308212,0.07533803582191467,0.00853990949690342,[-0.0284621]
0.03799188882112503,0.02241368778049946,0.07612971216440201,0.0069883824326097965,[-0.02954064]
0.03968594968318939,0.008693951182067394,0.07676495611667633,0.005402290262281895,[-0.02817827]
0.04002152010798454,-0.0046611083671450615,0.07724569737911224,0.003916014917194843,[-0.02457867]
0.03907723352313042,-0.016598820686340332,0.07758665829896927,0.002648345660418272,[-0.01916054]
0.0370311364531517,-0.026214811950922012,0.07781335711479187,0.0016909904079511762,[-0.01251451]
0.03414240851998329,-0.03283894062042236,0.07795903831720352,0.0010999449295923114,[-0.00534365]
0.030725406482815742,-0.03609825670719147,0.07806092500686646,0.000890520925167948,[0.00160459]
0.027118563652038574,-0.03595079481601715,0.07815609872341156,0.0010362791363149881,[0.00760977]
0.023651210591197014,-0.03268694505095482,0.07827743142843246,0.00147186906542629,[0.01204722]
0.020611559972167015,-0.026898272335529327,0.07844997197389603,0.002099499572068453,[0.01445045]
0.018218994140625,-0.019416896626353264,0.07868809252977371,0.0027987132780253887,[0.01456065]
0.01660335063934326,-0.011231434531509876,0.07899370044469833,0.003438772400841117,[0.01235641]
0.01579323597252369,-0.0033877515234053135,0.07935579866170883,0.0038924994878470898,[0.00805731]
0.015714485198259354,0.0031157659832388163,0.07975135743618011,0.004049933515489101,[0.00210061]
0.016198914498090744,0.007428169250488281,0.08014751970767975,0.0038301306776702404,[-0.00490629]
0.017002496868371964,0.008931363932788372,0.08050484955310822,0.0031896664295345545,[-0.01224949]
0.017831165343523026,0.007302592508494854,0.0807812437415123,0.0021270650904625654,[-0.01917972]
0.018371708691120148,0.0025478198658674955,0.08093614131212234,0.000683017133269459,[-0.02498381]
0.018324708566069603,-0.0049972981214523315,0.08093458414077759,-0.0010633226484060287,[-0.029051]
0.017436271533370018,-0.014698990620672703,0.08075079321861267,-0.0030014249496161938,[-0.0309305]
0.01552542019635439,-0.02568640373647213,0.08037088066339493,-0.004999301861971617,[-0.03037609]
0.012504441663622856,-0.036936093121767044,0.07979453355073929,-0.006915553472936153,[-0.02737265]
0.008390167728066444,-0.04737170413136482,0.07903542369604111,-0.008612554520368576,[-0.02213964]
0.00330506288446486,-0.05596907064318657,0.07812029868364334,-0.009969442151486874,[-0.01511033]
-0.002532010432332754,-0.06185649335384369,0.07708685845136642,-0.010893510654568672,[-0.00688918]
-0.008824478834867477,-0.06440035253763199,0.07598060369491577,-0.01132878940552473,[0.00180642]
-0.015224388800561428,-0.06326770782470703,0.07485094666481018,-0.011261088773608208,[0.01021393]
-0.021363837644457817,-0.058459676802158356,0.07374701648950577,-0.010719168931245804,[0.0175966]
-0.026888443157076836,-0.05031236261129379,0.07271343469619751,-0.009772051125764847,[0.02331326]
-0.031489599496126175,-0.03946521878242493,0.07178658992052078,-0.008522603660821915,[0.02688181]
-0.034932393580675125,-0.02679995633661747,0.07099161297082901,-0.00709771690890193,[0.02803051]
