x1,x2,x3,x4,output
0.25,0.0,0.0,0.0,[5.]
0.24697034060955048,-0.07569000869989395,0.020302964374423027,0.5075688362121582,[2.206374]
0.2376479059457779,-0.11926937103271484,0.08006059378385544,0.7325596809387207,[3.6186082]
0.2235793024301529,-0.17218443751335144,0.16800417006015778,1.0996774435043335,[1.1371849]
0.2054445594549179,-0.19426509737968445,0.28261062502861023,1.2155537605285645,[1.6060213]
0.1851617842912674,-0.2144588679075241,0.4106717109680176,1.3780654668807983,[0.23028892]
0.16363292932510376,-0.21553213894367218,0.5494069457054138,1.4011926651000977,[0.16527852]
0.14219892024993896,-0.21158061921596527,0.6901773810386658,1.4173990488052368,[-0.4850562]
0.12148220092058182,-0.20000794529914856,0.8299438953399658,1.3680466413497925,[-0.5856034]
0.10195759683847427,-0.18777133524417877,0.9643750190734863,1.3087126016616821,[-1.081602]
0.08370354771614075,-0.17481641471385956,1.0908912420272827,1.1998697519302368,[-1.1779414]
0.06660589575767517,-0.165488138794899,1.2061495780944824,1.0816833972930908,[-1.5590037]
0.050306111574172974,-0.1597769856452942,1.3080735206604004,0.925599992275238,[-1.6444241]
0.034373655915260315,-0.15912960469722748,1.394054651260376,0.7611413598060608,[-1.948597]
0.018344363197684288,-0.1625053584575653,1.4623762369155884,0.566330075263977,[-2.0027084]
0.0018419059924781322,-0.16906225681304932,1.5110008716583252,0.366115927696228,[-2.2120023]
-0.015369150787591934,-0.1767178773880005,1.5387660264968872,0.14495156705379486,[-2.1528974]
-0.03331534564495087,-0.18330571055412292,1.5446504354476929,-0.07031967490911484,[-2.2193708]
-0.051790669560432434,-0.18635371327400208,1.5287413597106934,-0.2922477126121521,[-2.0683064]
-0.07035399228334427,-0.18372510373592377,1.4912430047988892,-0.4990940988063812,[-2.0396793]
-0.08836399018764496,-0.17360468208789825,1.4331716299057007,-0.7031665444374084,[-1.8191173]
-0.10503014922142029,-0.15509481728076935,1.3555679321289062,-0.8853896856307983,[-1.6921654]
-0.11949748545885086,-0.1278521865606308,1.260236144065857,-1.055289626121521,[-1.4123157]
-0.13092994689941406,-0.09300141781568527,1.1490137577056885,-1.19773268699646,[-1.1870968]
-0.13862937688827515,-0.05219000577926636,1.0244230031967163,-1.3182953596115112,[-0.8528184]
-0.14212025701999664,-0.00859416089951992,0.88908851146698,-1.4060380458831787,[-0.51662]
-0.1412602961063385,0.034341759979724884,0.7463061809539795,-1.460587501525879,[-0.10703719]
-0.1362801194190979,0.07249218970537186,0.5997028350830078,-1.4742345809936523,[0.26559824]
-0.12778255343437195,0.10288716107606888,0.45323678851127625,-1.4502756595611572,[0.5224431]
-0.11659715324640274,0.1243712306022644,0.31021735072135925,-1.400010108947754,[0.6704085]
-0.10361786931753159,0.13701961934566498,0.1728459596633911,-1.334191083908081,[0.76397437]
-0.08971080183982849,0.14134818315505981,0.04246247559785843,-1.2582225799560547,[0.80953956]
-0.0756654292345047,0.13845732808113098,-0.08011268079280853,-1.1769797801971436,[0.8398338]
-0.06215576454997063,0.12955372035503387,-0.19441790878772736,-1.092113971710205,[0.84560835]
-0.049719683825969696,0.11621345579624176,-0.30019617080688477,-1.0062575340270996,[0.857009]
-0.03874301537871361,0.09986787289381027,-0.39733272790908813,-0.919016420841217,[0.8575019]
-0.029459815472364426,0.08215741813182831,-0.4857400059700012,-0.8316596150398254,[0.87907934]
-0.021954098716378212,0.06437768042087555,-0.5653274059295654,-0.7422076463699341,[0.9008803]
-0.016177967190742493,0.04787781462073326,-0.6358892917633057,-0.6507527232170105,[0.9491891]
-0.011966858990490437,0.03355612978339195,-0.6971218585968018,-0.5547034740447998,[0.9981219]
