Wall time,Step,Value
1679045845.914588,650,51.11965560913086
1679045846.153948,745,49.78980255126953
1679045847.0724924,1175,49.64593505859375
1679045847.1652448,1230,50.451602935791016
1679045847.8639157,1580,51.14868927001953
1679045848.0025449,1665,50.9276237487793
1679045848.775479,2025,51.35609436035156
1679045849.016834,2130,51.49468994140625
1679045849.1744165,2215,51.78601837158203
1679045850.0031998,2590,50.76456069946289
1679045852.6820376,3855,51.65034484863281
1679045853.5776439,4235,52.12618637084961
1679045854.1723535,4525,52.45687484741211
1679045854.4865148,4680,52.612308502197266
1679045854.6211548,4770,51.92673110961914
1679045854.9491215,4960,51.89419174194336
1679045855.4039054,5235,52.7621955871582
1679045856.1558964,5610,52.827640533447266
1679045856.314473,5710,52.22475051879883
1679045856.5727813,5865,52.57617950439453
1679045856.781224,5975,53.69675064086914
1679045857.0106118,6080,53.39137268066406
1679045858.1627078,6645,52.48320007324219
1679045858.5008032,6835,51.734798431396484
1679045858.657421,6920,51.137718200683594
1679045858.7721145,6995,50.53672409057617
1679045859.0463812,7110,49.84297180175781
1679045859.6118681,7445,51.196659088134766
1679045859.846276,7560,51.401611328125
1679045859.9958432,7650,51.00020980834961
1679045860.2561495,7770,51.129241943359375
1679045861.5277486,8350,52.05989074707031
1679045862.5600352,8860,51.8177490234375
1679045863.118546,9135,51.38175582885742
1679045863.2172823,9220,51.118072509765625
1679045864.4659445,9810,53.01118850708008
1679045873.6683488,10580,50.69715118408203
1679045882.5176954,11210,54.78102111816406
1679045885.938553,11455,58.777992248535156
1679045909.6741116,13150,81.435791015625
1679045924.1294756,14220,96.29640197753906
1679045931.7700534,14785,104.37938690185547
1679045959.5378356,16845,136.19158935546875
1679045962.8509812,17090,141.7803955078125
1679045976.4237025,18085,157.2401123046875
1679045980.6474133,18400,158.89093017578125
1679046007.7908647,20415,160.61256408691406
1679046016.1305737,21030,160.08135986328125
1679046020.832008,21360,153.33090209960938
1679046023.5686934,21550,150.0762176513672
1679046026.563688,21775,148.60226440429688
1679046053.3022218,23735,140.3467254638672
1679046070.581038,25035,135.50857543945312
1679046080.734898,25800,136.72991943359375
1679046086.4187067,26225,140.39735412597656
1679046091.5469995,26605,141.27999877929688
1679046101.0685499,27300,145.6590118408203
1679046114.4667401,28290,153.67727661132812
1679046122.4982724,28890,161.00131225585938
1679046127.1229117,29235,164.28619384765625
1679046138.8515637,30100,172.52651977539062
1679046160.7330792,31725,176.63352966308594
1679046163.7061322,31935,175.92710876464844
1679046171.7725737,32470,175.71771240234375
1679046183.6278849,33295,175.1825714111328
1679046190.7249162,33825,174.53115844726562
1679046194.804013,34125,173.74398803710938
1679046202.1274388,34660,174.74356079101562
1679046210.2168179,35255,173.63815307617188
1679046213.7304263,35510,173.65362548828125
1679046240.3183615,37485,170.84243774414062
1679046277.6475885,40245,181.6192169189453
1679046282.9474223,40645,181.8152313232422
1679046287.2928088,40970,183.56114196777344
1679046303.7149143,42190,186.60389709472656
1679046343.1684625,45105,191.75640869140625
1679046347.3841949,45410,190.9690704345703
1679046355.3489065,45990,191.00225830078125
1679046371.0449555,47140,188.3993682861328
1679046382.1293275,47930,184.5358428955078
1679046386.4687293,48240,184.50762939453125
1679046392.219359,48655,185.1134033203125
1679046404.781782,49585,188.55050659179688
1679046457.5491068,53385,207.56500244140625
1679046465.7058108,54010,209.52101135253906
1679046493.498526,56045,216.02615356445312
1679046504.4971292,56855,211.628662109375
1679046511.2201598,57350,212.14918518066406
1679046514.4345682,57575,207.1719207763672
1679046518.7799535,57885,207.90394592285156
1679046528.0282345,58560,208.87738037109375
1679046540.557756,59470,201.23910522460938
1679046560.1035137,60910,197.99822998046875
1679046567.4608483,61450,194.93092346191406
1679046591.4238002,63215,192.29830932617188
1679046619.0489638,65245,195.99288940429688
1679046653.4141126,67800,209.1076202392578
1679046658.8116853,68205,209.45306396484375
1679046680.0524178,69770,206.07232666015625
1679046683.5929549,70030,206.0548095703125
1679046696.2471342,70970,206.77345275878906
1679046700.6264272,71285,206.2667694091797
1679046705.114432,71605,207.31739807128906
1679046723.6987593,72995,207.98609924316406
1679046728.956214,73390,207.53750610351562
1679046736.15996,73915,206.94314575195312
1679046748.564804,74840,201.49343872070312
1679046766.1144018,76135,196.0826873779297
1679046770.6881773,76475,198.05731201171875
1679046775.785553,76850,196.357177734375
1679046781.827404,77285,196.19528198242188
1679046789.3622649,77845,199.8126220703125
1679046801.4619248,78735,198.1892852783203
1679046805.3355722,79015,197.05755615234375
1679046811.2637265,79455,199.1228790283203
1679046822.7540152,80315,198.8016357421875
1679046837.4357731,81390,204.8313751220703
1679046867.0137267,83530,205.8542938232422
1679046875.8311691,84175,208.7220001220703
1679046888.0455222,85080,208.40480041503906
1679046892.9633777,85440,208.9938507080078
1679046900.222974,85955,209.38055419921875
1679046904.264173,86240,209.58953857421875
1679046925.199217,87755,207.3914031982422
1679046929.774987,88085,210.04974365234375
1679046949.6638281,89525,209.25344848632812
1679046957.9776077,90150,213.5994415283203
1679046970.3475444,91070,212.90863037109375
1679046990.4348547,92555,214.14437866210938
1679047009.3921967,93905,215.90859985351562
1679047018.4080997,94555,218.00259399414062
1679047035.0915065,95775,220.77749633789062
1679047041.3103895,96235,222.28318786621094
1679047045.977914,96575,218.50244140625
1679047053.085422,97080,216.96160888671875
1679047074.6826968,98655,212.5949249267578
1679047081.1534028,99125,214.57269287109375
1679047099.218118,100285,213.58236694335938
1679047103.4697545,100595,211.92105102539062
1679047107.9846878,100920,212.12474060058594
1679047152.2054927,104145,203.8780059814453
1679047175.2828114,105845,207.90895080566406
1679047209.682868,108380,206.7991180419922
1679047213.1436167,108630,209.8233642578125
1679047239.9749026,110585,217.2467803955078
1679047244.3970819,110910,219.80003356933594
1679047250.420981,111355,220.0150146484375
1679047259.9963882,112070,219.08636474609375
1679047280.201888,113555,226.2182159423828
1679047332.5659292,117365,249.83255004882812
1679047344.0063508,118215,246.7895050048828
1679047349.906581,118645,248.02110290527344
