Wall time,Step,Value
1683878046.8943276,1005010,242.7100067138672
1683878059.2772155,1007100,243.5800018310547
1683878062.3589747,1007620,243.42999267578125
1683878076.389457,1010010,242.7899932861328
1683878089.2620354,1012220,243.50999450683594
1683878092.0535705,1012700,244.07000732421875
1683878098.6738677,1013840,245.3800048828125
1683878106.055131,1015110,246.6999969482422
1683878108.345007,1015500,247.17999267578125
1683878116.5660233,1016890,246.19000244140625
1683878120.3828173,1017560,245.36000061035156
1683878126.8844318,1018690,245.88999938964844
1683878132.0945,1019580,246.64999389648438
1683878136.9794376,1020410,246.0800018310547
1683878143.42221,1021530,246.19000244140625
1683878157.0368035,1023860,245.77999877929688
1683878166.2551534,1025440,245.75999450683594
1683878174.088208,1026770,246.11000061035156
1683878203.0028906,1031730,247.1199951171875
1683878209.1933358,1032770,247.42999267578125
1683878215.0985448,1033790,248.10000610351562
1683878222.3850608,1035020,250.9499969482422
1683878226.459167,1035720,251.7100067138672
1683878237.9953182,1037690,250.50999450683594
1683878253.7322373,1040370,248.50999450683594
1683878257.1302614,1040950,246.4600067138672
1683878270.6190825,1043260,246.16000366210938
1683878278.7423596,1044640,246.75
1683878281.6515803,1045130,247.10000610351562
1683878284.6744978,1045640,244.9199981689453
1683878298.0357683,1047880,244.6699981689453
1683878311.6772907,1050210,244.35000610351562
1683878314.365103,1050680,244.2100067138672
1683878337.8453164,1054710,245.55999755859375
1683878340.468303,1055150,245.24000549316406
1683878343.8352993,1055720,245.0800018310547
1683878354.967531,1057610,244.69000244140625
1683878357.211531,1057990,244.75999450683594
1683878373.8689883,1060840,242.75
1683878382.3842185,1062300,243.16000366210938
1683878393.2940452,1064160,243.5500030517578
1683878399.5423372,1065230,244.57000732421875
1683878403.3082678,1065890,247.2100067138672
1683878413.6905046,1067640,247.55999755859375
1683878417.2529795,1068240,249.27999877929688
1683878421.8816018,1069020,249.11000061035156
1683878429.5241647,1070330,248.92999267578125
1683878443.7002575,1072750,252.14999389648438
1683878447.6267595,1073410,252.30999755859375
1683878451.8714082,1074120,252.39999389648438
1683878460.5871012,1075590,253.27999877929688
1683878474.516853,1077960,254.32000732421875
1683878485.2840614,1079780,256.3800048828125
1683878490.8990467,1080730,256.9800109863281
1683878505.582782,1083270,257.5199890136719
1683878509.7187235,1083970,258.2200012207031
1683878522.3938286,1086140,259.0799865722656
1683878528.6780248,1087200,259.3999938964844
1683878536.7294946,1088560,260.17999267578125
1683878540.612112,1089220,260.7200012207031
1683878544.591472,1089890,260.2799987792969
1683878552.6479287,1091300,260.2200012207031
1683878566.9746184,1093750,261.7699890136719
1683878568.9363723,1094100,261.4700012207031
1683878573.8033583,1094950,260.739990234375
1683878582.093191,1096380,260.2200012207031
1683879169.030657,1102680,257.3399963378906
1683879170.0000648,1102840,262.92999267578125
1683879185.6557095,1105500,261.8699951171875
1683879194.5100324,1106990,260.2699890136719
1683879202.3151608,1108310,261.0199890136719
1683879203.8949382,1108580,260.9700012207031
1683879224.4898658,1112060,259.5400085449219
1683879250.514276,1116460,262.9100036621094
1683879270.2026293,1119800,263.04998779296875
1683879283.346481,1122020,264.8299865722656
1683879288.4677877,1122910,266.6199951171875
1683879293.680848,1123800,267.6400146484375
1683879319.7431555,1128210,271.20001220703125
1683879325.4090054,1129170,264.19000244140625
1683879334.292251,1130680,262.6199951171875
1683879337.77095,1131280,263.3800048828125
1683879350.9696562,1133540,262.7099914550781
1683879356.0470774,1134390,263.0199890136719
1683879374.2773294,1137470,267.95001220703125
1683879395.5165353,1141110,267.42999267578125
1683879403.6946669,1142490,268.0400085449219
1683879416.8445046,1144720,268.29998779296875
1683879427.3369527,1146500,268.510009765625
1683879435.6138198,1147890,269.4800109863281
1683879440.3132534,1148680,268.94000244140625
1683879447.360409,1149880,268.1199951171875
1683879453.9926744,1151000,267.9800109863281
1683879459.8370464,1151990,268.6600036621094
1683879472.1630871,1154070,267.4599914550781
1683879478.692626,1155180,266.760009765625
1683879484.311601,1156130,268.6300048828125
1683879489.8846982,1157070,269.4599914550781
1683879503.1611962,1159310,271.8500061035156
1683879511.8589382,1160780,272.04998779296875
1683879517.6983244,1161770,272.0799865722656
1683879529.8498304,1163820,272.739990234375
1683879537.1483138,1165040,272.8999938964844
1683879545.3793051,1166430,273.04998779296875
1683879555.7445874,1168180,272.3399963378906
1683879563.0081646,1169400,270.2099914550781
1683879576.5544455,1171690,269.9700012207031
1683879579.705021,1172220,269.0899963378906
