Wall time,Step,Value
1683556529.1140783,1440,21.509084701538086
1683556531.151537,3876,18.61467742919922
1683556532.095218,5004,18.419687271118164
1683556534.368331,7812,17.12826156616211
1683556534.739306,8280,17.232498168945312
1683556535.1946275,8832,16.55215835571289
1683556539.4061916,10692,17.329614639282227
1683556553.0895932,13560,15.555428504943848
1683556555.4452908,14052,15.124943733215332
1683556574.514286,17940,37.312129974365234
1683556583.227979,19704,50.15338134765625
1683556587.5165083,20568,54.00162124633789
1683556614.5093093,26016,53.1402702331543
1683556628.7861233,28908,52.085323333740234
1683556645.6181004,32316,50.993202209472656
1683556648.601121,32916,51.170467376708984
1683556658.7788982,34956,52.848182678222656
1683556672.2847733,37668,57.74169921875
1683556677.2335365,38664,59.18930435180664
1683556679.3658335,39096,59.169498443603516
1683556685.3338702,40308,58.68537521362305
1683556725.5672555,48468,54.99217224121094
1683556731.4116235,49644,59.487789154052734
1683556746.0484731,52560,65.53800201416016
1683556751.643508,53652,64.50385284423828
1683556756.424719,54588,62.85504913330078
1683556762.82161,55848,61.76567459106445
1683556768.9581952,57060,60.69210433959961
1683556786.8473458,60648,60.04495620727539
1683556801.7714276,63672,58.44075012207031
1683556803.887767,64104,58.93949890136719
1683556811.9073167,65712,57.24967956542969
1683556822.787217,67920,53.486236572265625
1683556831.3223863,69648,53.52134704589844
1683556839.4855516,71280,55.19257736206055
1683556856.5239778,74688,61.649681091308594
1683556860.5332541,75492,63.40255355834961
1683556921.5819635,87744,71.21298217773438
1683556922.5304267,87936,71.18946075439453
1683556940.8534176,91548,70.70926666259766
1683556944.2583098,92232,70.10346984863281
1683556947.1665308,92808,70.02288055419922
1683556962.474586,95844,69.48551177978516
1683556965.4895217,96444,69.1253433227539
1683556967.519094,96852,69.28446960449219
1683556978.0299795,98964,71.0089340209961
1683556995.6937323,102492,72.26407623291016
1683556997.2585466,102804,72.16614532470703
1683557021.1526368,107592,70.73939514160156
1683557040.956665,111588,73.85122680664062
1683557045.868527,112572,75.05929565429688
1683557072.8513541,117996,66.96808624267578
1683557084.0303383,120120,68.08529663085938
1683557089.8517683,121272,65.77417755126953
1683557096.0541775,122520,66.88078308105469
1683557098.0109432,122916,67.20539093017578
1683557113.5783043,126060,72.37146759033203
1683557132.7191072,129912,71.72088623046875
1683557135.783911,130524,71.76288604736328
1683557150.0038757,133392,74.01704406738281
1683557158.808325,135156,75.85050201416016
1683557159.7587829,135348,76.17949676513672
