Wall time,Step,Value
1683795593.3427548,1120,16.542137145996094
1683795594.5994868,2600,18.56449317932129
1683795595.0772092,3170,18.509719848632812
1683795595.8166578,4050,18.361295700073242
1683795597.2508223,5770,18.062116622924805
1683795597.784191,6390,18.837949752807617
1683795598.006596,6650,18.875009536743164
1683795598.2389748,6940,18.951351165771484
1683795598.3965526,7120,18.995227813720703
1683795598.6707957,7450,19.2740421295166
1683795599.4018397,8320,19.713157653808594
1683795599.4896054,8430,19.90435218811035
1683795599.6332214,8600,19.599895477294922
1683795599.7868109,8780,19.752464294433594
1683795602.5544093,10180,19.176618576049805
1683795607.9120836,11110,19.709060668945312
1683795608.7857463,11260,19.462860107421875
1683795609.7242386,11420,19.39452362060547
1683795611.374823,11720,19.18477439880371
1683795616.000455,12490,19.693147659301758
1683795625.0293107,14050,26.023916244506836
1683795634.704439,15680,36.35721206665039
1683795646.4629962,17670,49.489166259765625
1683795650.7360747,18400,52.329463958740234
1683795653.1226926,18810,53.58984375
1683795663.7452877,20630,56.50777053833008
1683795670.5660489,21790,53.62529754638672
1683795680.3618543,23460,52.51515579223633
1683795684.249459,24120,52.62831497192383
1683795685.8471868,24390,51.98706817626953
1683795696.0060222,26120,52.4078254699707
1683795698.7815998,26590,54.15247344970703
1683795699.601407,26730,54.33893585205078
1683795707.767571,28130,51.131690979003906
1683795713.9300923,29190,46.08812713623047
1683795715.4789522,29460,44.42826461791992
1683795716.7655103,29680,43.283592224121094
1683795721.1687357,30440,39.08671188354492
1683795725.7445002,31230,35.79370880126953
1683795726.9093854,31430,35.34050369262695
1683795729.7108939,31920,34.87886047363281
1683795735.4605188,32910,36.67225646972656
1683795736.691228,33120,36.97080612182617
1683795742.1237013,34040,42.290489196777344
1683795744.124352,34380,43.196590423583984
1683795745.5066555,34620,44.53236770629883
1683795749.9208515,35380,45.55005645751953
1683795751.1994326,35600,45.68354034423828
1683795758.2914689,36830,42.829833984375
1683795767.5915995,38410,41.08810043334961
1683795769.1863358,38680,41.7290153503418
1683795770.203615,38850,42.64291763305664
1683795775.769731,39770,44.15664291381836
1683795789.4292068,42050,52.62175369262695
1683795797.0857317,43320,57.686946868896484
1683795802.5062373,44220,57.17194747924805
1683795806.1066093,44820,57.52608871459961
1683795819.6992629,47100,59.96994400024414
1683795825.8907077,48150,58.51720428466797
1683795831.146652,49040,58.19291687011719
1683795832.2626684,49230,57.860877990722656
1683795833.8982937,49510,57.54860305786133
1683795838.8989217,50360,56.231807708740234
1683795843.3629851,51120,54.6002311706543
1683795845.0045953,51400,53.62544250488281
1683795851.144178,52440,53.80341720581055
1683795866.794329,55040,52.56282424926758
1683795873.1493356,56020,54.063377380371094
1683795873.5263274,56080,54.30266571044922
1683795879.86039,57080,55.91654586791992
1683795880.8048642,57240,56.34760284423828
1683795886.7290227,58230,57.90822219848633
1683795888.5322013,58530,58.7107048034668
1683795890.8200831,58920,57.29496765136719
1683795894.4104824,59530,58.358341217041016
1683795901.4466677,60720,59.12171173095703
1683795902.7930682,60950,58.997344970703125
1683795910.8649898,62320,57.57312774658203
1683795912.9923,62680,57.71538162231445
1683795914.1152983,62870,57.96967697143555
1683795917.3621223,63420,58.81607437133789
1683795930.1115336,65580,59.605281829833984
1683795939.5772223,67190,61.74404525756836
1683795961.503591,70890,62.407596588134766
1683795966.2728374,71700,62.945396423339844
1683795974.6235182,73120,66.32209777832031
1683795978.829272,73830,67.52574157714844
1683795981.0902262,74210,67.35417175292969
1683795989.9984057,75710,68.49652099609375
1683795996.3125217,76770,68.16105651855469
1683795997.4275398,76960,67.9260482788086
1683796015.9579885,80090,64.84161376953125
1683796031.4964385,82740,67.6533432006836
1683796033.8182304,83130,67.95313262939453
1683796035.0030622,83330,68.40868377685547
1683796042.6605859,84620,68.2944107055664
1683796053.1256018,86390,65.69139862060547
1683796055.4184704,86780,65.703125
1683796056.8416646,87020,65.20811462402344
1683796060.822021,87700,65.452392578125
1683796067.010473,88760,65.14946746826172
1683796076.9479005,90460,66.94895935058594
1683796081.693211,91260,66.151123046875
1683796082.0462675,91320,66.26846313476562
1683796092.3088245,93060,66.28012084960938
1683796092.7296994,93130,65.93244934082031
1683796108.7792869,95860,66.21797943115234
1683796110.1755543,96100,65.68775177001953
1683796112.4853768,96490,65.66098022460938
1683796114.4695766,96830,65.83551788330078
1683796131.7209525,99770,68.78050231933594
1683796138.1677144,100770,68.61196899414062
