Wall time,Step,Value
1683837861.8588734,2005560,247.1699981689453
1683837870.1856074,2006920,246.32000732421875
1683837895.2919798,2011040,244.02999877929688
1683837899.4613366,2011720,245.3000030517578
1683837913.394079,2014000,248.44000244140625
1683837917.2766979,2014640,247.1699981689453
1683837927.1881945,2016260,246.30999755859375
1683837936.1562126,2017730,245.1300048828125
1683837940.619279,2018460,245.92999267578125
1683837945.7186425,2019290,243.27000427246094
1683837950.8289773,2020120,239.64999389648438
1683837974.3740172,2023980,235.52999877929688
1683838024.5378776,2032210,235.19000244140625
1683838031.3905537,2033330,238.10000610351562
1683838041.7199318,2035030,235.16000366210938
1683838060.483757,2038120,233.49000549316406
1683838068.975052,2039510,232.0399932861328
1683838078.6312304,2041100,235.52000427246094
1683838091.31631,2043180,235.67999267578125
1683838094.6813118,2043730,238.4499969482422
1683838108.0570507,2045920,240.88999938964844
1683838120.587051,2047970,238.32000732421875
1683838124.6900792,2048650,238.1199951171875
1683838145.6370652,2052110,243.50999450683594
1683838153.890994,2053450,245.0800018310547
1683838160.4654138,2054520,249.19000244140625
1683838165.478515,2055340,250.94000244140625
1683838174.7577019,2056860,252.6300048828125
1683838190.4168296,2059440,252.25
1683838198.1845663,2060700,250.25
1683838210.1774952,2062670,252.5500030517578
1683838223.5228097,2064860,257.760009765625
1683838228.8984349,2065740,256.6000061035156
1683838235.4578955,2066820,256.7300109863281
1683838241.9415586,2067880,256.0
1683838259.2582636,2070730,259.42999267578125
1683838264.9380767,2071670,259.6499938964844
1683838270.6243775,2072600,258.6600036621094
1683838277.275592,2073690,258.989990234375
1683838291.578346,2076030,260.45001220703125
1683838310.9804657,2079210,260.1199951171875
1683838344.1163652,2084610,256.0
1683838347.7546368,2085210,259.7799987792969
1683838355.076058,2086400,260.6499938964844
1683838363.686035,2087810,260.9700012207031
1683838371.1490788,2089040,261.94000244140625
1683838378.3114316,2090220,261.9100036621094
1683838409.3359773,2095320,262.1499938964844
1683838459.1213558,2103480,262.20001220703125
1683838477.017501,2106410,259.510009765625
1683838480.8841605,2107050,258.6600036621094
1683838523.6508012,2114070,253.88999938964844
1683838543.0539176,2117250,254.5399932861328
1683838559.1159663,2119870,254.86000061035156
1683838561.7648838,2120310,257.07000732421875
1683838571.80703,2121950,253.85000610351562
1683838595.0578566,2125740,251.69000244140625
1683838601.6173167,2126820,255.64999389648438
1683838610.364926,2128260,256.9200134277344
1683838630.688579,2131590,261.010009765625
1683838633.9588344,2132130,260.4200134277344
1683838657.8908405,2136060,266.94000244140625
1683838681.2902782,2139900,269.3900146484375
1683838697.976658,2142640,273.6499938964844
1683838710.5375803,2144700,272.510009765625
1683838715.2170663,2145470,271.2799987792969
1683838723.5198643,2146830,271.6199951171875
1683838731.4990351,2148130,271.17999267578125
1683838747.208028,2150690,277.5400085449219
1683838759.2967024,2152670,281.8900146484375
1683838772.0725396,2154760,281.07000732421875
1683838790.9555526,2157850,276.8599853515625
1683838792.8275456,2158150,274.6000061035156
1683838804.346744,2160040,272.9700012207031
1683838814.6432195,2161740,272.7699890136719
1683838822.0789003,2162960,269.6099853515625
1683838825.95753,2163600,268.07000732421875
1683838842.3277545,2166300,260.3699951171875
1683838856.2944076,2168600,258.57000732421875
1683838860.9699059,2169370,256.04998779296875
1683838873.8619356,2171490,254.08999633789062
1683838877.1207285,2172030,253.5500030517578
1683838891.8004754,2174430,240.08999633789062
1683838921.920451,2179340,240.41000366210938
1683838933.0945694,2181160,239.99000549316406
1683838934.156729,2181340,238.72000122070312
