Wall time,Step,Value
1702902794.318248,24576,-2248.531005859375
1702902797.9167233,49152,-1550.824951171875
1702902801.2243733,73728,-609.4810180664062
1702902804.6023383,98304,-106.6108169555664
1702902807.9099946,122880,70.72781372070312
1702902811.1002958,147456,117.51953125
1702902814.3786225,172032,147.46214294433594
1702902817.6239083,196608,196.90321350097656
1702902820.8254607,221184,219.4507293701172
1702902824.085486,245760,260.48785400390625
1702902827.3265913,270336,307.18646240234375
1702902830.561993,294912,380.0255432128906
1702902833.8101285,319488,412.81231689453125
1702902837.0305455,344064,432.3754577636719
1702902840.234623,368640,459.10467529296875
1702902843.4474711,393216,491.19775390625
1702902846.6423757,417792,511.723388671875
1702902849.8561668,442368,539.716552734375
1702902853.0641127,466944,570.1961059570312
1702902856.2447016,491520,588.6296997070312
1702902859.4559884,516096,597.6240844726562
1702902862.6445527,540672,615.9420166015625
1702902865.8413901,565248,619.4923706054688
1702902869.1057172,589824,628.2022094726562
1702902872.352272,614400,622.5763549804688
1702902875.5784354,638976,644.4342651367188
1702902878.9623375,663552,666.4341430664062
1702902882.3531034,688128,677.5751342773438
1702902885.6831567,712704,677.2700805664062
1702902889.0252106,737280,663.0919189453125
1702902892.4200401,761856,651.6227416992188
1702902895.7593968,786432,644.6034545898438
1702902899.0262215,811008,643.0546875
1702902902.384457,835584,635.5307006835938
1702902905.666635,860160,638.9633178710938
1702902909.0156877,884736,644.987060546875
1702902912.2819867,909312,636.1649169921875
1702902915.563229,933888,639.0211791992188
1702902918.9025164,958464,631.2789916992188
1702902922.2831967,983040,606.6555786132812
1702902925.6225014,1007616,612.5708618164062
1702902928.9798417,1032192,618.2744750976562
1702902932.2914848,1056768,615.7578125
1702902935.512629,1081344,613.95068359375
1702902938.8010933,1105920,612.9791870117188
1702902942.193687,1130496,615.8858032226562
1702902945.584211,1155072,613.6500244140625
1702902948.934414,1179648,600.263427734375
1702902952.3397443,1204224,590.7023315429688
1702902955.5716846,1228800,584.7035522460938
1702902958.7635233,1253376,586.9725952148438
1702902961.9210598,1277952,583.76171875
1702902965.257837,1302528,580.120849609375
1702902968.5223567,1327104,576.4576416015625
1702902971.7654924,1351680,568.4357299804688
1702902975.0433047,1376256,567.853515625
1702902978.268467,1400832,569.8404541015625
1702902981.493927,1425408,566.0877685546875
1702902984.688067,1449984,560.6481323242188
1702902987.8460243,1474560,559.3121948242188
1702902991.1135898,1499136,550.1273193359375
1702902994.4049668,1523712,554.2916870117188
1702902997.8244624,1548288,550.7341918945312
1702903001.063326,1572864,545.19140625
1702903004.2486968,1597440,533.7229614257812
1702903007.4629624,1622016,521.6383666992188
1702903010.7088497,1646592,528.12255859375
1702903013.8872328,1671168,527.340576171875
1702903017.111983,1695744,538.0668334960938
1702903020.301352,1720320,541.3705444335938
1702903023.5607834,1744896,540.3109130859375
1702903026.7153807,1769472,537.6708984375
1702903029.922571,1794048,537.9258422851562
1702903033.129605,1818624,540.0718994140625
1702903036.3500085,1843200,544.1499633789062
1702903039.5810115,1867776,548.9290771484375
1702903042.8351998,1892352,552.428955078125
1702903046.1106224,1916928,552.1273193359375
1702903049.3663836,1941504,560.213623046875
1702903052.6419847,1966080,566.1320190429688
1702903056.0023742,1990656,579.0806274414062
1702903059.319387,2015232,571.5648803710938
1702903062.5034087,2039808,563.40185546875
1702903065.7380912,2064384,562.4418334960938
1702903068.927021,2088960,560.07861328125
1702903072.087249,2113536,553.5945434570312
1702903075.306791,2138112,552.565673828125
1702903078.5418954,2162688,554.1398315429688
1702903081.7469862,2187264,561.4865112304688
1702903084.9447072,2211840,569.029541015625
1702903088.1869366,2236416,576.7698364257812
1702903091.3911152,2260992,578.7684936523438
1702903094.590362,2285568,582.9688110351562
1702903097.8150406,2310144,590.3314208984375
1702903101.009926,2334720,584.9459228515625
1702903104.2535634,2359296,578.7728271484375
1702903107.4778018,2383872,577.7269897460938
1702903110.6468036,2408448,580.3673706054688
1702903113.912196,2433024,585.144775390625
1702903117.1380656,2457600,591.8429565429688
1702903120.332704,2482176,593.1412963867188
1702903123.5179892,2506752,591.0542602539062
1702903126.7116756,2531328,591.8718872070312
1702903129.964327,2555904,598.4166870117188
1702903133.1758173,2580480,600.9144897460938
1702903136.4376047,2605056,598.9879760742188
1702903139.6290205,2629632,594.4203491210938
1702903142.8626997,2654208,597.81787109375
1702903146.109919,2678784,601.1232299804688
1702903149.345079,2703360,600.1154174804688
1702903152.530516,2727936,604.9583129882812
1702903155.7266512,2752512,604.1174926757812
1702903158.9705195,2777088,603.8154296875
1702903162.1725802,2801664,603.2269897460938
1702903165.394935,2826240,596.0557861328125
1702903168.5949473,2850816,595.775146484375
1702903171.7730272,2875392,595.3717651367188
1702903174.9697444,2899968,594.8662109375
1702903178.1706243,2924544,600.74951171875
1702903181.4632912,2949120,595.8023071289062
1702903184.67252,2973696,595.7984619140625
1702903187.8866153,2998272,600.222900390625
1702903191.113018,3022848,600.6634521484375
